UserId,TweetId,Tweet,ADR_label
10650865,340334,We report on a 14-year-old boy with severe haemophilia A who developed a portal vein thrombosis during continuous infusion of F VIII.,1
10656221,830659,A 60-year-old woman with diabetes mellitus (type 2) developed an acute icteric hepatitis-like illness 6 weeks after the initiation of gliclazide therapy.,1
10656221,620712,Gliclazide-induced acute hepatitis.,1
10656221,825144,"In conclusion, this case strongly suggests that gliclazide can induce acute icteric liver necro-inflammation which may be misdiagnosed clinically as acute viral hepatitis.",1
10656221,624130,We believe that this is the first description of acute hepatitis caused by an idiosyncratic adverse reaction to gliclazide or to one of its metabolites.,1
10656221,785788,"We describe the case of acute hepatitis induced by gliclazide, a second generation sulfonylurea.",1
10667036,594601,"Caution is, therefore, needed to prevent undesired accumulation of TCA that may lead to protracted Cushing's syndrome.",1
10667036,377996,Cushing's syndrome persisted more than 6 months while TCA concentrations remained detectable for at least 80 days.,1
10667036,778914,"The presented patient was treated with 200 mg TCA and developed Cushing's syndrome 6 weeks later (cortisol and ACTH concentrations were below limits of detection, TCA concentrations were > 3 micrograms/l).",1
10679548,842692,"Both had impaired lung function and abnormal computed tomographic scans, and their condition improved when nitrofurantoin was withdrawn and corticosteroid treatment commenced.",1
10679548,313192,"Both had impaired lung function and abnormal computed tomographic scans, and their condition improved when nitrofurantoin was withdrawn and corticosteroid treatment commenced.",1
10679548,543781,Bronchiolitis obliterans organising pneumonia associated with the use of nitrofurantoin.,1
10679548,933587,"The case histories are presented of two patients who developed lung disease associated with the use of nitrofurantoin with histological features of bronchiolitis obliterans organising pneumonia (BOOP), a rare but recognised form of drug induced injury.",1
10679548,707113,"The case histories are presented of two patients who developed lung disease associated with the use of nitrofurantoin with histological features of bronchiolitis obliterans organising pneumonia (BOOP), a rare but recognised form of drug induced injury.",1
10679548,110796,"The case histories are presented of two patients who developed lung disease associated with the use of nitrofurantoin with histological features of bronchiolitis obliterans organising pneumonia (BOOP), a rare but recognised form of drug induced injury.",1
10679548,149178,The favourable outcome in these two patients contrasts with the fatal outcome of the two other reported cases of nitrofurantoin induced BOOP.,1
10679548,158064,The favourable outcome in these two patients contrasts with the fatal outcome of the two other reported cases of nitrofurantoin induced BOOP.,1
10679548,204358,The spectrum of nitrofurantoin lung injury continues to widen.,1
10679548,161787,The two middle aged women presented with respiratory symptoms after prolonged treatment with nitrofurantoin.,1
10679548,598707,"We suggest that the previous classification of nitrofurantoin induced lung injury into ""acute"" and ""chronic"" injury is an oversimplification in view of the wide variety of pathological entities that have subsequently emerged.",1
10682234,403478,Intravenous administration of levodopa ameliorated a refractory akathisia case induced by interferon-alpha.,1
10682234,715536,The present report illustrates a rare case of refractory akathisia after interferon-alpha treatment and also that levodopa treatment would be theoretically and practically useful in reducing the neurotoxicity associated with interferon-alpha.,1
10682234,841362,The present report illustrates a rare case of refractory akathisia after interferon-alpha treatment and also that levodopa treatment would be theoretically and practically useful in reducing the neurotoxicity associated with interferon-alpha.,1
1068531,216018,Acute erythroid leukemia after cyclophosphamide therapy for multiple myeloma: report of two cases.,1
1068531,766443,The development of erythroid leukemia plus carcinoma in these two men suggests mutagenic change secondary to cyclophosphamide therapy.,1
10688731,914706,"Scleroderma-like reaction induced by uracil-tegafur (UFT), a second-generation anticancer agent.",1
10688731,191253,"Scleroderma-like reaction induced by uracil-tegafur (UFT), a second-generation anticancer agent.",1
10688731,806683,This is the first report of UFT-induced scleroderma-like reaction.,1
10688731,159590,We report a case of a scleroderma-like reaction induced by long-term administration of UFT.,1
10698143,123257,Central nervous system manifestations of an ibuprofen overdose reversed by naloxone.,1
10698143,996345,"Ibuprofen overdose is usually characterized by GI upset, dizziness, and mild sedation.",1
10698143,602093,"Ibuprofen overdose is usually characterized by GI upset, dizziness, and mild sedation.",1
10698143,163177,"Ibuprofen overdose is usually characterized by GI upset, dizziness, and mild sedation.",1
10698143,159267,"Presently, treatment of acute ibuprofen intoxication with complications requires supportive therapy until the symptoms resolve over 24 to 48 hours.",1
10698143,950991,We report the case of an 11-month-old female infant with a depressed level of consciousness after ingestion of ibuprofen whose mental status markedly improved with administration of naloxone.,1
10707759,351772,Flecainide-associated pneumonitis with acute respiratory failure in a patient with the LEOPARD syndrome.,1
10707759,458283,Flecainide-associated pneumonitis with acute respiratory failure in a patient with the LEOPARD syndrome.,1
10707759,736283,"Flecainide is a rare cause of hypersensitivity pneumonitis, and few cases have been reported.",1
10707759,898541,"We describe a case of interstitial hypoxaemiant pneumonitis probably related to flecainide in a patient with the LEOPARD syndrome, a rare congenital disorder.",1
10717401,101899,Sagittal sinus thrombosis associated with transient free protein S deficiency after L-asparaginase treatment: case report and review of the literature.,1
10717401,225128,Sagittal sinus thrombosis associated with transient free protein S deficiency after L-asparaginase treatment: case report and review of the literature.,1
10717401,53402,We report the case of an adult patient with acute lymphoblastic leukemia who presented with repeated transient ischemic attacks followed by a seizure during consolidation treatment with L-asparaginase.,1
10717401,327158,We report the case of an adult patient with acute lymphoblastic leukemia who presented with repeated transient ischemic attacks followed by a seizure during consolidation treatment with L-asparaginase.,1
10723699,853423,We report on a young adolescent with benign intracranial hypertension which we attribute to the use of minocycline for acne.,1
10728450,123859,We report 2 patients who developed polyarteritis nodosa following vaccination against hepatitis B.,1
10732843,545805,"In this case, it was suspected that a combination of cigarette smoking, pulmonary fibrosis, and low-dose methotrexate therapy might have promoted the development of lung cancer.",1
10745478,38353,This case report illustrates the use of continuous high-dose intracoronary nitroglycerin infusion through a 6 French coronary guiding catheter in the treatment of a patient with cocaine-induced refractory coronary vasospasm.,1
10749332,120682,"However, as illustrated by these and other cases reported to date, the onset of troglitazone-induced liver injury is insidious and temporally variable.",1
